condition,famInd,features,trialsComplete,correct,pid,stage,f0,f1,catBoundDist
interleaved,1,"[4, 5]",65,True,5fcd709227fabfc6ca7a969e,epochs,4,5,2
interleaved,3,"[6, 6]",66,True,5fcd709227fabfc6ca7a969e,epochs,6,6,5
interleaved,1,"[6, 2]",67,True,5fcd709227fabfc6ca7a969e,epochs,6,2,1
interleaved,3,"[1, 2]",68,False,5fcd709227fabfc6ca7a969e,epochs,1,2,4
interleaved,4,"[3, 2]",69,False,5fcd709227fabfc6ca7a969e,epochs,3,2,2
interleaved,4,"[6, 4]",70,False,5fcd709227fabfc6ca7a969e,epochs,6,4,3
interleaved,1,"[5, 4]",71,True,5fcd709227fabfc6ca7a969e,epochs,5,4,2
interleaved,3,"[5, 4]",72,True,5fcd709227fabfc6ca7a969e,epochs,5,4,2
interleaved,3,"[4, 5]",73,False,5fcd709227fabfc6ca7a969e,epochs,4,5,2
interleaved,1,"[4, 2]",74,False,5fcd709227fabfc6ca7a969e,epochs,4,2,1
interleaved,4,"[3, 1]",75,True,5fcd709227fabfc6ca7a969e,epochs,3,1,3
interleaved,3,"[1, 4]",76,True,5fcd709227fabfc6ca7a969e,epochs,1,4,2
interleaved,4,"[1, 2]",77,False,5fcd709227fabfc6ca7a969e,epochs,1,2,4
interleaved,1,"[2, 2]",78,True,5fcd709227fabfc6ca7a969e,epochs,2,2,3
interleaved,1,"[5, 1]",79,False,5fcd709227fabfc6ca7a969e,epochs,5,1,1
interleaved,4,"[5, 3]",80,True,5fcd709227fabfc6ca7a969e,epochs,5,3,1
interleaved,3,"[1, 3]",81,True,5fcd709227fabfc6ca7a969e,epochs,1,3,3
interleaved,4,"[6, 3]",82,True,5fcd709227fabfc6ca7a969e,epochs,6,3,2
interleaved,3,"[6, 2]",83,True,5fcd709227fabfc6ca7a969e,epochs,6,2,1
interleaved,1,"[4, 1]",84,False,5fcd709227fabfc6ca7a969e,epochs,4,1,2
interleaved,4,"[5, 4]",85,True,5fcd709227fabfc6ca7a969e,epochs,5,4,2
interleaved,1,"[3, 1]",86,True,5fcd709227fabfc6ca7a969e,epochs,3,1,3
interleaved,3,"[5, 5]",87,True,5fcd709227fabfc6ca7a969e,epochs,5,5,3
interleaved,3,"[3, 1]",88,True,5fcd709227fabfc6ca7a969e,epochs,3,1,3
interleaved,1,"[2, 4]",89,True,5fcd709227fabfc6ca7a969e,epochs,2,4,1
interleaved,4,"[3, 3]",90,True,5fcd709227fabfc6ca7a969e,epochs,3,3,1
interleaved,4,"[2, 3]",91,True,5fcd709227fabfc6ca7a969e,epochs,2,3,2
interleaved,1,"[6, 6]",92,True,5fcd709227fabfc6ca7a969e,epochs,6,6,5
interleaved,3,"[4, 5]",93,True,5fcd709227fabfc6ca7a969e,epochs,4,5,2
interleaved,3,"[3, 3]",94,True,5fcd709227fabfc6ca7a969e,epochs,3,3,1
interleaved,4,"[3, 5]",95,False,5fcd709227fabfc6ca7a969e,epochs,3,5,1
interleaved,1,"[6, 2]",96,True,5fcd709227fabfc6ca7a969e,epochs,6,2,1
interleaved,3,"[4, 1]",97,False,5fcd709227fabfc6ca7a969e,epochs,4,1,2
interleaved,1,"[2, 2]",98,True,5fcd709227fabfc6ca7a969e,epochs,2,2,3
interleaved,4,"[1, 4]",99,True,5fcd709227fabfc6ca7a969e,epochs,1,4,2
interleaved,4,"[1, 3]",100,True,5fcd709227fabfc6ca7a969e,epochs,1,3,3
interleaved,1,"[4, 5]",101,True,5fcd709227fabfc6ca7a969e,epochs,4,5,2
interleaved,3,"[3, 6]",102,False,5fcd709227fabfc6ca7a969e,epochs,3,6,2
interleaved,3,"[2, 4]",103,True,5fcd709227fabfc6ca7a969e,epochs,2,4,1
interleaved,4,"[5, 3]",104,True,5fcd709227fabfc6ca7a969e,epochs,5,3,1
interleaved,1,"[4, 2]",105,False,5fcd709227fabfc6ca7a969e,epochs,4,2,1
interleaved,4,"[6, 5]",106,True,5fcd709227fabfc6ca7a969e,epochs,6,5,4
interleaved,1,"[2, 3]",107,True,5fcd709227fabfc6ca7a969e,epochs,2,3,2
interleaved,3,"[2, 6]",108,False,5fcd709227fabfc6ca7a969e,epochs,2,6,1
interleaved,4,"[1, 2]",109,True,5fcd709227fabfc6ca7a969e,epochs,1,2,4
interleaved,3,"[1, 4]",110,True,5fcd709227fabfc6ca7a969e,epochs,1,4,2
interleaved,1,"[3, 1]",111,False,5fcd709227fabfc6ca7a969e,epochs,3,1,3
interleaved,4,"[2, 4]",112,False,5fcd709227fabfc6ca7a969e,epochs,2,4,1
interleaved,3,"[3, 2]",113,False,5fcd709227fabfc6ca7a969e,epochs,3,2,2
interleaved,1,"[5, 3]",114,True,5fcd709227fabfc6ca7a969e,epochs,5,3,1
interleaved,3,"[3, 5]",115,True,5fcd709227fabfc6ca7a969e,epochs,3,5,1
interleaved,4,"[3, 2]",116,True,5fcd709227fabfc6ca7a969e,epochs,3,2,2
interleaved,1,"[1, 2]",117,True,5fcd709227fabfc6ca7a969e,epochs,1,2,4
interleaved,4,"[6, 4]",118,True,5fcd709227fabfc6ca7a969e,epochs,6,4,3
interleaved,3,"[4, 4]",119,True,5fcd709227fabfc6ca7a969e,epochs,4,4,1
interleaved,1,"[1, 4]",120,True,5fcd709227fabfc6ca7a969e,epochs,1,4,2
interleaved,1,"[2, 1]",121,False,5fcd709227fabfc6ca7a969e,epochs,2,1,4
interleaved,3,"[5, 3]",122,True,5fcd709227fabfc6ca7a969e,epochs,5,3,1
interleaved,4,"[5, 6]",123,True,5fcd709227fabfc6ca7a969e,epochs,5,6,4
interleaved,1,"[5, 4]",124,True,5fcd709227fabfc6ca7a969e,epochs,5,4,2
interleaved,3,"[5, 5]",125,True,5fcd709227fabfc6ca7a969e,epochs,5,5,3
interleaved,4,"[3, 3]",126,True,5fcd709227fabfc6ca7a969e,epochs,3,3,1
interleaved,4,"[4, 5]",127,False,5fcd709227fabfc6ca7a969e,epochs,4,5,2
interleaved,1,"[1, 1]",128,True,5fcd709227fabfc6ca7a969e,epochs,1,1,5
interleaved,3,"[1, 3]",129,True,5fcd709227fabfc6ca7a969e,epochs,1,3,3
interleaved,1,"[3, 5]",130,True,5fcd709227fabfc6ca7a969e,epochs,3,5,1
interleaved,3,"[2, 1]",131,True,5fcd709227fabfc6ca7a969e,epochs,2,1,4
interleaved,4,"[3, 6]",132,False,5fcd709227fabfc6ca7a969e,epochs,3,6,2
interleaved,1,"[3, 6]",133,True,5fcd709227fabfc6ca7a969e,epochs,3,6,2
interleaved,4,"[2, 1]",134,True,5fcd709227fabfc6ca7a969e,epochs,2,1,4
interleaved,3,"[6, 5]",135,True,5fcd709227fabfc6ca7a969e,epochs,6,5,4
interleaved,3,"[6, 6]",136,True,5fcd709227fabfc6ca7a969e,epochs,6,6,5
interleaved,1,"[5, 6]",137,True,5fcd709227fabfc6ca7a969e,epochs,5,6,4
interleaved,4,"[3, 1]",138,True,5fcd709227fabfc6ca7a969e,epochs,3,1,3
interleaved,1,"[2, 4]",139,True,5fcd709227fabfc6ca7a969e,epochs,2,4,1
interleaved,3,"[1, 1]",140,True,5fcd709227fabfc6ca7a969e,epochs,1,1,5
interleaved,4,"[5, 4]",141,True,5fcd709227fabfc6ca7a969e,epochs,5,4,2
interleaved,3,"[1, 5]",142,True,5fcd709227fabfc6ca7a969e,epochs,1,5,1
interleaved,1,"[6, 4]",143,True,5fcd709227fabfc6ca7a969e,epochs,6,4,3
interleaved,4,"[2, 2]",144,True,5fcd709227fabfc6ca7a969e,epochs,2,2,3
interleaved,1,"[1, 5]",145,True,5fcd709227fabfc6ca7a969e,epochs,1,5,1
interleaved,3,"[2, 3]",146,True,5fcd709227fabfc6ca7a969e,epochs,2,3,2
interleaved,4,"[6, 6]",147,True,5fcd709227fabfc6ca7a969e,epochs,6,6,5
interleaved,3,"[4, 6]",148,True,5fcd709227fabfc6ca7a969e,epochs,4,6,3
interleaved,4,"[5, 1]",149,True,5fcd709227fabfc6ca7a969e,epochs,5,1,1
interleaved,1,"[1, 3]",150,True,5fcd709227fabfc6ca7a969e,epochs,1,3,3
interleaved,3,"[6, 3]",151,True,5fcd709227fabfc6ca7a969e,epochs,6,3,2
interleaved,4,"[1, 5]",152,True,5fcd709227fabfc6ca7a969e,epochs,1,5,1
interleaved,1,"[2, 6]",153,True,5fcd709227fabfc6ca7a969e,epochs,2,6,1
interleaved,4,"[4, 1]",154,True,5fcd709227fabfc6ca7a969e,epochs,4,1,2
interleaved,1,"[3, 3]",155,False,5fcd709227fabfc6ca7a969e,epochs,3,3,1
interleaved,3,"[1, 2]",156,True,5fcd709227fabfc6ca7a969e,epochs,1,2,4
interleaved,1,"[5, 1]",157,False,5fcd709227fabfc6ca7a969e,epochs,5,1,1
interleaved,4,"[6, 3]",158,True,5fcd709227fabfc6ca7a969e,epochs,6,3,2
interleaved,3,"[6, 2]",159,True,5fcd709227fabfc6ca7a969e,epochs,6,2,1
interleaved,4,"[4, 6]",160,True,5fcd709227fabfc6ca7a969e,epochs,4,6,3
interleaved,1,"[5, 5]",161,True,5fcd709227fabfc6ca7a969e,epochs,5,5,3
interleaved,3,"[5, 6]",162,True,5fcd709227fabfc6ca7a969e,epochs,5,6,4
interleaved,3,"[5, 1]",163,False,5fcd709227fabfc6ca7a969e,epochs,5,1,1
interleaved,1,"[6, 3]",164,True,5fcd709227fabfc6ca7a969e,epochs,6,3,2
interleaved,4,"[2, 6]",165,True,5fcd709227fabfc6ca7a969e,epochs,2,6,1
interleaved,1,"[3, 2]",166,False,5fcd709227fabfc6ca7a969e,epochs,3,2,2
interleaved,3,"[5, 4]",167,True,5fcd709227fabfc6ca7a969e,epochs,5,4,2
interleaved,4,"[1, 1]",168,True,5fcd709227fabfc6ca7a969e,epochs,1,1,5
interleaved,3,"[2, 2]",169,True,5fcd709227fabfc6ca7a969e,epochs,2,2,3
interleaved,4,"[6, 2]",170,True,5fcd709227fabfc6ca7a969e,epochs,6,2,1
interleaved,1,"[4, 6]",171,True,5fcd709227fabfc6ca7a969e,epochs,4,6,3
interleaved,3,"[4, 2]",172,False,5fcd709227fabfc6ca7a969e,epochs,4,2,1
interleaved,1,"[6, 5]",173,True,5fcd709227fabfc6ca7a969e,epochs,6,5,4
interleaved,4,"[4, 4]",174,False,5fcd709227fabfc6ca7a969e,epochs,4,4,1
interleaved,1,"[4, 1]",175,False,5fcd709227fabfc6ca7a969e,epochs,4,1,2
interleaved,4,"[5, 5]",176,True,5fcd709227fabfc6ca7a969e,epochs,5,5,3
interleaved,3,"[3, 1]",177,True,5fcd709227fabfc6ca7a969e,epochs,3,1,3
interleaved,4,"[4, 2]",178,False,5fcd709227fabfc6ca7a969e,epochs,4,2,1
interleaved,3,"[6, 4]",179,True,5fcd709227fabfc6ca7a969e,epochs,6,4,3
interleaved,1,"[4, 4]",180,True,5fcd709227fabfc6ca7a969e,epochs,4,4,1
interleaved,4,"[4, 1]",1,True,5fcd709227fabfc6ca7a969e,test1,4,1,2
interleaved,1,"[3, 2]",2,False,5fcd709227fabfc6ca7a969e,test1,3,2,2
interleaved,4,"[4, 4]",4,True,5fcd709227fabfc6ca7a969e,test1,4,4,1
interleaved,1,"[2, 1]",5,True,5fcd709227fabfc6ca7a969e,test1,2,1,4
interleaved,3,"[1, 2]",6,True,5fcd709227fabfc6ca7a969e,test1,1,2,4
interleaved,4,"[3, 3]",7,False,5fcd709227fabfc6ca7a969e,test1,3,3,1
interleaved,1,"[3, 3]",9,False,5fcd709227fabfc6ca7a969e,test1,3,3,1
interleaved,4,"[5, 1]",10,True,5fcd709227fabfc6ca7a969e,test1,5,1,1
interleaved,1,"[4, 1]",11,False,5fcd709227fabfc6ca7a969e,test1,4,1,2
interleaved,3,"[4, 4]",12,True,5fcd709227fabfc6ca7a969e,test1,4,4,1
interleaved,4,"[2, 2]",13,True,5fcd709227fabfc6ca7a969e,test1,2,2,3
interleaved,3,"[4, 5]",14,True,5fcd709227fabfc6ca7a969e,test1,4,5,2
interleaved,4,"[3, 5]",16,True,5fcd709227fabfc6ca7a969e,test1,3,5,1
interleaved,1,"[5, 6]",18,True,5fcd709227fabfc6ca7a969e,test1,5,6,4
interleaved,3,"[1, 5]",19,True,5fcd709227fabfc6ca7a969e,test1,1,5,1
interleaved,4,"[4, 2]",20,True,5fcd709227fabfc6ca7a969e,test1,4,2,1
interleaved,1,"[2, 6]",21,False,5fcd709227fabfc6ca7a969e,test1,2,6,1
interleaved,3,"[6, 3]",22,True,5fcd709227fabfc6ca7a969e,test1,6,3,2
interleaved,1,"[6, 2]",23,True,5fcd709227fabfc6ca7a969e,test1,6,2,1
interleaved,4,"[4, 6]",24,True,5fcd709227fabfc6ca7a969e,test1,4,6,3
interleaved,1,"[1, 4]",25,True,5fcd709227fabfc6ca7a969e,test1,1,4,2
interleaved,3,"[6, 5]",26,True,5fcd709227fabfc6ca7a969e,test1,6,5,4
interleaved,4,"[2, 6]",27,True,5fcd709227fabfc6ca7a969e,test1,2,6,1
interleaved,3,"[6, 4]",28,True,5fcd709227fabfc6ca7a969e,test1,6,4,3
interleaved,1,"[4, 2]",29,False,5fcd709227fabfc6ca7a969e,test1,4,2,1
interleaved,4,"[1, 1]",30,True,5fcd709227fabfc6ca7a969e,test1,1,1,5
interleaved,3,"[3, 1]",31,True,5fcd709227fabfc6ca7a969e,test1,3,1,3
interleaved,1,"[2, 2]",33,True,5fcd709227fabfc6ca7a969e,test1,2,2,3
interleaved,3,"[5, 1]",34,True,5fcd709227fabfc6ca7a969e,test1,5,1,1
interleaved,1,"[5, 1]",35,False,5fcd709227fabfc6ca7a969e,test1,5,1,1
interleaved,4,"[2, 4]",36,False,5fcd709227fabfc6ca7a969e,test1,2,4,1
interleaved,1,"[3, 1]",37,True,5fcd709227fabfc6ca7a969e,test1,3,1,3
interleaved,3,"[6, 6]",38,True,5fcd709227fabfc6ca7a969e,test1,6,6,5
interleaved,4,"[2, 3]",39,False,5fcd709227fabfc6ca7a969e,test1,2,3,2
interleaved,3,"[2, 1]",41,True,5fcd709227fabfc6ca7a969e,test1,2,1,4
interleaved,4,"[6, 6]",42,True,5fcd709227fabfc6ca7a969e,test1,6,6,5
interleaved,3,"[3, 2]",43,False,5fcd709227fabfc6ca7a969e,test1,3,2,2
interleaved,4,"[2, 1]",44,True,5fcd709227fabfc6ca7a969e,test1,2,1,4
interleaved,1,"[4, 5]",45,True,5fcd709227fabfc6ca7a969e,test1,4,5,2
interleaved,3,"[5, 3]",50,True,5fcd709227fabfc6ca7a969e,test1,5,3,1
interleaved,4,"[5, 5]",51,True,5fcd709227fabfc6ca7a969e,test1,5,5,3
interleaved,3,"[5, 5]",52,True,5fcd709227fabfc6ca7a969e,test1,5,5,3
interleaved,4,"[3, 2]",54,True,5fcd709227fabfc6ca7a969e,test1,3,2,2
interleaved,1,"[4, 6]",55,True,5fcd709227fabfc6ca7a969e,test1,4,6,3
interleaved,3,"[4, 2]",56,False,5fcd709227fabfc6ca7a969e,test1,4,2,1
interleaved,3,"[5, 4]",58,True,5fcd709227fabfc6ca7a969e,test1,5,4,2
interleaved,4,"[1, 3]",59,False,5fcd709227fabfc6ca7a969e,test1,1,3,3
interleaved,1,"[6, 3]",60,True,5fcd709227fabfc6ca7a969e,test1,6,3,2
interleaved,4,"[4, 5]",61,True,5fcd709227fabfc6ca7a969e,test1,4,5,2
interleaved,3,"[6, 2]",62,True,5fcd709227fabfc6ca7a969e,test1,6,2,1
interleaved,1,"[1, 2]",63,True,5fcd709227fabfc6ca7a969e,test1,1,2,4
interleaved,3,"[3, 5]",64,False,5fcd709227fabfc6ca7a969e,test1,3,5,1
interleaved,1,"[1, 1]",66,True,5fcd709227fabfc6ca7a969e,test1,1,1,5
interleaved,1,"[4, 4]",68,True,5fcd709227fabfc6ca7a969e,test1,4,4,1
interleaved,4,"[5, 6]",69,True,5fcd709227fabfc6ca7a969e,test1,5,6,4
interleaved,4,"[5, 4]",70,False,5fcd709227fabfc6ca7a969e,test1,5,4,2
interleaved,3,"[3, 6]",71,True,5fcd709227fabfc6ca7a969e,test1,3,6,2
interleaved,3,"[2, 6]",73,False,5fcd709227fabfc6ca7a969e,test1,2,6,1
interleaved,1,"[5, 3]",74,True,5fcd709227fabfc6ca7a969e,test1,5,3,1
interleaved,4,"[1, 2]",75,True,5fcd709227fabfc6ca7a969e,test1,1,2,4
interleaved,4,"[1, 5]",77,False,5fcd709227fabfc6ca7a969e,test1,1,5,1
interleaved,1,"[6, 6]",78,True,5fcd709227fabfc6ca7a969e,test1,6,6,5
interleaved,1,"[3, 6]",79,False,5fcd709227fabfc6ca7a969e,test1,3,6,2
interleaved,4,"[3, 6]",80,True,5fcd709227fabfc6ca7a969e,test1,3,6,2
interleaved,3,"[1, 1]",81,True,5fcd709227fabfc6ca7a969e,test1,1,1,5
interleaved,4,"[6, 4]",82,True,5fcd709227fabfc6ca7a969e,test1,6,4,3
interleaved,1,"[3, 5]",83,True,5fcd709227fabfc6ca7a969e,test1,3,5,1
interleaved,3,"[2, 4]",84,True,5fcd709227fabfc6ca7a969e,test1,2,4,1
interleaved,1,"[5, 5]",85,True,5fcd709227fabfc6ca7a969e,test1,5,5,3
interleaved,4,"[1, 4]",86,False,5fcd709227fabfc6ca7a969e,test1,1,4,2
interleaved,3,"[5, 6]",87,True,5fcd709227fabfc6ca7a969e,test1,5,6,4
interleaved,4,"[6, 2]",88,False,5fcd709227fabfc6ca7a969e,test1,6,2,1
interleaved,1,"[5, 4]",89,True,5fcd709227fabfc6ca7a969e,test1,5,4,2
interleaved,3,"[1, 3]",90,True,5fcd709227fabfc6ca7a969e,test1,1,3,3
blocked,1,"[5, 5]",1,False,5fd6303361f8c14cb485a447,epochs,5,5,3
blocked,1,"[4, 5]",2,True,5fd6303361f8c14cb485a447,epochs,4,5,2
blocked,1,"[1, 2]",3,True,5fd6303361f8c14cb485a447,epochs,1,2,4
blocked,1,"[1, 1]",4,True,5fd6303361f8c14cb485a447,epochs,1,1,5
blocked,1,"[3, 6]",5,True,5fd6303361f8c14cb485a447,epochs,3,6,2
blocked,1,"[6, 3]",6,True,5fd6303361f8c14cb485a447,epochs,6,3,2
blocked,1,"[2, 1]",7,True,5fd6303361f8c14cb485a447,epochs,2,1,4
blocked,1,"[3, 2]",8,True,5fd6303361f8c14cb485a447,epochs,3,2,2
blocked,1,"[4, 6]",9,True,5fd6303361f8c14cb485a447,epochs,4,6,3
blocked,1,"[2, 4]",10,True,5fd6303361f8c14cb485a447,epochs,2,4,1
blocked,1,"[5, 4]",11,True,5fd6303361f8c14cb485a447,epochs,5,4,2
blocked,1,"[6, 4]",12,True,5fd6303361f8c14cb485a447,epochs,6,4,3
blocked,1,"[1, 5]",13,False,5fd6303361f8c14cb485a447,epochs,1,5,1
blocked,1,"[6, 5]",14,True,5fd6303361f8c14cb485a447,epochs,6,5,4
